Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency, Dominant Amplitude
0.416744,-0.828461,177.4,0.0195733,4.4296,0.106099,0.294342,0.645046,113,5.78075,0.63088,0.108199,3.26391
0.426371,-0.85256,188.047,-0.00947473,3.64694,0.0965758,0.358371,0.536912,123.987,4.58561,0.675366,0.114362,3.28672
0.435298,-0.851921,187.422,0.0173788,4.42251,0.103157,0.307913,0.739279,134.552,3.61097,0.704241,0.112245,3.29507
0.44513,-0.878061,199.01,0.0141753,6.22648,0.127577,0.324168,0.916892,149.23,2.63595,0.753383,0.0927835,3.62485
0.454928,-0.893243,205.558,-0.0165915,6.04349,0.127094,0.269113,0.868161,159.161,2.1846,0.777545,0.0947165,3.70367
0.465919,-0.907372,212.671,-0.0260971,5.22906,0.114029,0.412468,0.885419,165.963,2.10306,0.788564,0.102394,3.61269
0.475011,-0.927607,221.609,-0.00594429,5.21909,0.113791,0.300754,0.904571,178.196,1.33356,0.824728,0.105299,3.8115
0.485867,-0.945179,230.392,0.0142045,5.28196,0.10973,0.399064,1.06868,188.727,0.891335,0.855114,0.0965909,3.88657
0.495507,-0.953258,234.125,0.00807884,7.21076,0.137518,0.367777,1.17411,192.894,0.680398,0.862926,0.0923295,4.03307
0.505747,-0.97092,243.399,-0.0244792,7.45972,0.138194,0.529702,1.30013,202.035,0.625,0.888194,0.103472,4.04518
0.514456,-1.00043,257.58,-0.00807292,8.44705,0.138628,0.359445,1.81463,208.64,0.3375,0.904861,0.0930556,4.20958
0.525211,-0.996603,256.28,-0.0216542,8.14793,0.136294,0.556148,1.78175,208.477,0.299592,0.896739,0.0971467,4.26869
0.534037,-1.01996,268.461,-0.0032269,7.2089,0.136549,0.610702,1.30071,212.953,0.320652,0.904891,0.0971467,4.42462
0.542602,-1.0615,290.539,0.0113863,8.35954,0.143866,0.612788,1.66089,220.848,0.208777,0.929521,0.09375,4.63049
0.55129,-1.05844,288.471,0.0152382,7.96705,0.139929,0.509243,1.62881,220.24,0.207921,0.92203,0.0884901,4.69096
0.560972,-1.07746,298.737,-0.0025,9.76594,0.1575,0.484844,1.91602,224.674,0.206875,0.93375,0.094375,5.07345
0.571069,-1.09066,306.294,0.0441677,8.51779,0.146426,0.578765,1.72975,227.299,0.149134,0.938738,0.0872525,4.95576
0.580477,-1.10477,314.191,-0.0141509,9.26474,0.157871,0.586087,1.6743,229.245,0.117925,0.943986,0.0913915,5.13753
0.58998,-1.11862,321.558,0.00366709,8.44643,0.147003,0.425089,1.7194,229.315,0.133929,0.939413,0.0835459,5.26746
0.601321,-1.13639,332.012,-0.0105794,10.3773,0.162598,0.512268,2.17026,236.197,0.0917969,0.962891,0.0891927,5.33483
0.611851,-1.14947,339.477,0.00342793,10.8889,0.164939,0.459135,2.40114,237.318,0.0522959,0.96301,0.0841837,5.49797
0.623168,-1.14647,338.018,-0.0106189,9.81675,0.155492,0.596289,2.2604,241.359,0.0315534,0.976942,0.0879854,5.47573
0.633282,-1.16909,351.533,0.0282333,10.4472,0.150139,0.657295,2.96158,241.622,0.0402228,0.974629,0.0897277,5.80236
0.643072,-1.185,360.917,0.0342081,11.9637,0.163759,0.594336,3.27876,241.603,0.0540049,0.970874,0.0825243,5.98322
0.653527,-1.21993,382.329,-0.0089173,13.4099,0.179372,0.572411,3.38087,241.414,0.0441919,0.967803,0.0801768,6.25043
0.664353,-1.22543,385.736,0.0588281,12.5483,0.177422,0.576543,2.9828,243.064,0.0375,0.971875,0.073125,6.27894
0.675319,-1.2336,391.207,0.0239016,14.2987,0.182008,0.744724,3.92916,244.03,0.032797,0.97401,0.0730198,6.55672
0.685126,-1.25353,404.136,-0.0229824,15.5602,0.19956,0.880176,3.67586,244.794,0.0400485,0.975121,0.0722087,6.6553
0.694279,-1.27276,416.236,-0.00398137,15.3517,0.200496,0.740396,3.51366,247.245,0.0210337,0.983173,0.0709135,6.86706
0.704392,-1.28354,423.124,0.0139678,15.5993,0.198943,0.680195,3.8511,247.995,0.020202,0.984848,0.0688131,7.08862
0.715096,-1.30599,438.12,-0.0307617,17.2262,0.208822,0.758831,4.33561,249.102,0.0130208,0.986979,0.0683594,7.38105
0.725384,-1.31099,441.333,-0.00980548,18.5509,0.21293,0.71023,5.03705,248.811,0.0216837,0.985332,0.0625,7.57194
0.736172,-1.34354,463.455,-0.0232713,19.1908,0.218085,0.730423,5.16438,249.748,0.0172872,0.987367,0.0591755,7.89094
0.746968,-1.35256,469.454,-0.0277593,21.5223,0.232547,0.626358,5.73547,251.412,0.00864362,0.992686,0.0591755,7.97393
0.758797,-1.36394,477.278,-0.00238487,21.289,0.228701,0.59498,5.99386,250.909,0.0197368,0.989474,0.0572368,8.15868
0.771126,-1.37109,482.274,0.0195724,21.2931,0.228125,0.606469,6.14633,252.209,0.00855263,0.994079,0.0605263,8.32299
0.783536,-1.37804,486.958,0.00138889,21.7597,0.238715,0.50131,5.61918,251.894,0.00972222,0.991667,0.0590278,8.41587
0.797406,-1.39731,500.654,-0.0393229,24.5172,0.255469,0.52189,6.22737,252.589,0.00694444,0.99375,0.0569444,8.54707
0.81124,-1.40993,509.505,0.00763494,23.5966,0.252131,0.394396,5.94047,252.46,0.00852273,0.992188,0.056108,8.63933
0.82743,-1.4161,513.973,-0.0138889,23.424,0.246875,0.413888,6.47171,253.001,0.00833333,0.99375,0.0541667,8.76511
0.843549,-1.42739,522.065,-0.0304687,24.2071,0.251128,0.343057,6.80099,252.851,0.00763889,0.992361,0.0527778,8.85903
0.8616,-1.42907,523.334,-0.016424,23.3013,0.248313,0.3887,6.47621,253.123,0.00852273,0.992898,0.0546875,8.87226
0.87892,-1.44262,533.158,-0.00874256,21.2541,0.241257,0.298164,5.58428,254.513,0.00223214,0.997768,0.0565476,8.89814
0.899094,-1.44943,538.132,0.031851,23.0287,0.248884,0.252918,6.44759,253.503,0.00755495,0.993132,0.0549451,8.97237
0.9215,-1.45745,544.092,0.0180612,22.6709,0.2479,0.259975,6.39388,254.317,0.00403226,0.995968,0.0537634,9.02523
0.944151,-1.46641,550.739,0.000740132,23.3663,0.253865,0.223325,6.48417,254.267,0.00526316,0.995395,0.0539474,9.03466
0.969191,-1.4693,552.945,-0.011048,23.7762,0.25726,0.262409,6.62288,254.575,0.00441919,0.996212,0.0549242,9.03324
0.992904,-1.47543,557.453,0.0192494,23.7534,0.256685,0.161977,6.83741,254.49,0.00579897,0.99549,0.0541237,9.08446
1.02382,-1.482,562.433,0.019491,24.2416,0.261598,0.183079,6.88281,255.358,0.00128866,0.998711,0.054768,9.11423
1.05381,-1.48476,564.512,0.0256807,25.2398,0.264542,0.17236,7.71841,255.106,0.00247525,0.997525,0.0544554,9.17587
1.08563,-1.48888,567.686,0.0322864,25.3516,0.265226,0.229756,7.972,255.643,0.000637755,0.999362,0.0542092,9.1738
1.11401,-1.4974,574.127,0.0333659,26.2314,0.269206,0.155801,8.55415,255.847,0,1,0.0540365,9.23201
1.14938,-1.50359,578.855,0.00859375,22.7312,0.249531,0.121135,7.8057,255.877,0,1,0.0575,9.3189
1.19077,-1.50789,582.149,-0.0124219,22.6642,0.253203,0.10302,7.44424,255.748,0.000625,0.999375,0.058125,9.32176
1.23727,-1.51029,584.002,-0.0230724,22.0902,0.251898,0.105334,7.2335,255.633,0.00175234,0.998832,0.0584112,9.33692
1.28505,-1.5125,585.707,-0.0299851,20.1216,0.239063,0.110877,7.05615,255.955,0,1,0.0589286,9.4254
1.33342,-1.5164,588.72,-0.0491182,20.2817,0.244972,0.100951,6.55883,255.973,0,1,0.0594059,9.40468
1.38602,-1.51935,591.018,-0.0673363,19.9472,0.24442,0.125265,6.44981,255.977,0,1,0.0595238,9.42648
1.4351,-1.52037,591.827,-0.088493,17.9892,0.236857,0.15564,5.20542,255.986,0,1,0.0607477,9.40793
1.48069,-1.52272,593.655,-0.0997706,17.5708,0.238389,0.161253,4.47544,255.985,0,1,0.0613532,9.39417
1.5269,-1.52661,596.681,-0.132039,15.7195,0.231668,0.14945,3.0233,255.984,0,1,0.0625,9.39253
1.57641,-1.5292,598.705,-0.131296,15.133,0.229445,0.146993,2.61044,255.993,0,1,0.0625,9.43361
1.62794,-1.53266,601.407,-0.153438,15.0988,0.232344,0.142762,2.08204,255.835,0.000625,0.999375,0.0625,9.44984
1.68194,-1.53393,602.406,-0.158624,15.3071,0.235064,0.149502,1.95407,255.996,0,1,0.0625,9.44611
1.73646,-1.53724,604.996,-0.174454,14.7093,0.233161,0.117285,1.37544,255.998,0,1,0.0625,9.48863
1.8,-1.53963,606.863,-0.192638,15.1035,0.237824,0.0936902,1.12332,255.998,0,1,0.0625,9.47979
1.87371,-1.54167,608.464,-0.20421,15.0323,0.238498,0.0690779,0.881802,255.999,0,1,0.0625,9.49298
1.96306,-1.5433,609.753,-0.201116,15.1865,0.240699,0.0608186,0.696474,256,0,1,0.0625,9.49318
2.06282,-1.54432,610.553,-0.20936,15.5089,0.244216,0.0517102,0.496487,256,0,1,0.0625,9.48268
2.17651,-1.54483,610.954,-0.206484,15.592,0.245035,0.0447385,0.481447,256,0,1,0.0625,9.48043
2.30548,-1.54522,611.263,-0.210186,15.6605,0.245643,0.0441975,0.491735,255.999,0,1,0.0625,9.47978
2.44293,-1.54554,611.51,-0.212128,15.8308,0.247247,0.0434397,0.442766,256,0,1,0.0625,9.4732
2.58983,-1.54641,612.197,-0.216739,15.6804,0.246442,0.0120816,0.34338,256,0,1,0.0625,9.48421
