Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0.62906,-1.19133,1454.73,5.99118e-05,1.96109,0.0348719,0.553756,0.450317,402.799,23.4841,0.788766,0.181499,8.41898,21.2729,1053,-0.00167154,0.091183,0.00483129,411.841
0.634278,-1.19828,1471.76,-3.38807e-05,1.91721,0.0344487,0.570879,0.445274,406.665,23.1118,0.794803,0.181958,8.56585,21.3503,1047,-0.00229313,0.0933574,0.00500305,418.225
0.639517,-1.20493,1488.12,-0.000219547,1.92796,0.0346424,0.578771,0.44706,408.966,22.8834,0.79596,0.182145,8.75304,21.4866,1043,-0.00234143,0.0975215,0.00539227,424.674
0.64477,-1.21037,1501.61,0.000389276,1.83491,0.0338099,0.603516,0.428365,413.797,22.7263,0.800542,0.182084,8.94296,21.7381,1040,-0.00208725,0.100855,0.00542182,431.176
0.649997,-1.21698,1517.99,-0.000423851,1.79226,0.0334882,0.595819,0.418522,415.038,22.7311,0.800704,0.182387,9.15383,22.2003,1038,-0.00301097,0.104466,0.00596655,437.674
0.655249,-1.2242,1536.05,8.99621e-05,1.89532,0.0342882,0.606091,0.453052,420.309,23.2363,0.803825,0.182538,9.37438,22.3781,1037,-0.00122514,0.108458,0.00658121,444.239
0.660512,-1.23047,1551.76,0.000634746,1.77958,0.0331073,0.599315,0.434072,421.38,22.7831,0.803473,0.183068,9.55242,22.5358,1035,-0.000104135,0.114235,0.00686631,450.857
0.665816,-1.23552,1564.47,-7.34018e-05,1.82225,0.0334473,0.590963,0.450546,423.802,21.8176,0.809341,0.183032,9.64862,22.6863,1032,-0.00221402,0.118067,0.00710893,457.56
0.671181,-1.24166,1580.1,-0.000183932,1.7642,0.0329879,0.61759,0.436188,429.204,21.8253,0.81573,0.183031,9.84663,22.8546,1031,0.000293329,0.119934,0.00766236,464.367
0.67654,-1.24757,1595.07,0.000643326,1.74258,0.0326588,0.589527,0.440009,431.025,22.9584,0.812287,0.18296,9.99843,23.3036,1030,-0.00225204,0.12466,0.00806058,471.2
0.681978,-1.25337,1609.93,0.000830038,1.79955,0.0334287,0.602636,0.446865,432.263,23.0527,0.810493,0.183265,10.1911,23.4188,1028,-0.000608056,0.128448,0.0085274,478.167
0.687449,-1.25877,1623.84,-0.000227704,1.73432,0.0328439,0.620274,0.43289,435.188,22.9824,0.811686,0.183459,10.3435,23.5529,1027,0.000128284,0.132719,0.00891672,485.209
0.69292,-1.26437,1638.27,-0.000881064,1.78185,0.0330693,0.608148,0.458729,436.997,22.2891,0.813857,0.183479,10.5381,23.3462,1025,0.000622539,0.135864,0.00912267,492.28
0.698439,-1.27003,1652.94,-0.000633608,1.80269,0.0334087,0.612598,0.460804,438.911,23.3698,0.809921,0.18384,10.7029,23.4476,1024,-0.000130554,0.136072,0.00936324,499.445
0.703994,-1.27596,1668.44,-0.000107712,1.70348,0.0326328,0.641059,0.431568,443.233,22.6284,0.815683,0.184117,10.9076,23.6792,1018,0.003663,0.144102,0.0102439,506.689
0.709526,-1.28158,1683.12,-0.000870891,1.70747,0.0326241,0.630435,0.438196,443.88,23.0718,0.812059,0.184297,11.0802,23.9496,1018,0.00130075,0.14553,0.0103165,513.938
0.715092,-1.28651,1696.03,-0.000812214,1.63061,0.0317494,0.616088,0.427903,445.703,23.0789,0.811301,0.18447,11.2616,24.4638,1015,0.000271929,0.153239,0.0112983,521.262
0.720728,-1.29114,1708.23,0.00111459,1.63191,0.0316992,0.613818,0.43457,450.198,23.2756,0.814379,0.184526,11.4373,24.9491,1012,0.0024805,0.159405,0.011866,528.706
0.726427,-1.29653,1722.5,-0.000590115,1.59567,0.0314175,0.622486,0.424901,452.114,23.4149,0.813328,0.184363,11.5891,24.7032,1012,-0.00149357,0.15915,0.0114576,536.261
0.732162,-1.30134,1735.27,0.000341296,1.58898,0.031191,0.61428,0.43399,452.181,22.2325,0.815907,0.184696,11.7272,24.9872,1011,0.00180233,0.164525,0.0132973,543.894
0.737955,-1.30553,1746.41,0.000531831,1.61901,0.0318228,0.599383,0.429502,454.924,23.0733,0.814797,0.184713,11.8782,24.7703,1009,-0.00263507,0.167474,0.0127964,551.633
0.743836,-1.31052,1759.75,0.000633002,1.65268,0.0319022,0.589189,0.454112,459.235,22.9072,0.818227,0.184671,12.0068,24.6116,1008,-0.0009032,0.171463,0.0136077,559.515
0.749811,-1.31545,1773.02,-1.37146e-05,1.56574,0.0310394,0.61075,0.434269,459.783,21.8252,0.819606,0.184822,12.1678,24.6641,1006,0.00109596,0.178634,0.0137559,567.552
0.755804,-1.31987,1784.91,-0.000362999,1.626,0.0317222,0.60329,0.450116,461.501,21.6818,0.818202,0.184994,12.3305,25.0591,1004,0.00567547,0.186335,0.0151797,575.645
0.761849,-1.32414,1796.44,-0.000233711,1.59509,0.0314319,0.591274,0.444475,465.778,21.4181,0.822259,0.185122,12.4917,25.1203,1001,-0.00205277,0.185986,0.0151217,583.834
0.767974,-1.32901,1809.67,-0.000484269,1.53564,0.0309206,0.598647,0.42746,468.134,20.9875,0.822542,0.185202,12.6383,25.4796,1000,-0.00324063,0.19157,0.0154404,592.159
0.774146,-1.3333,1821.39,0.000387167,1.5423,0.0308644,0.619004,0.438804,470.095,21.5455,0.820667,0.185313,12.7431,25.7469,997,-0.000660557,0.199862,0.01578,600.578
0.780315,-1.33818,1834.66,-0.000557002,1.56475,0.0309807,0.579019,0.454075,471.411,21.2038,0.821756,0.185307,12.8863,25.6672,996,0.00024836,0.200793,0.0162647,609.02
0.786609,-1.34185,1844.73,0.000260926,1.52805,0.0306964,0.58628,0.442989,474.592,20.9188,0.822616,0.185461,12.9922,26.1685,991,-0.00131951,0.200818,0.0165768,617.664
0.792974,-1.34617,1856.58,0.000936474,1.5311,0.0306751,0.581601,0.450056,475.763,20.6531,0.823262,0.185326,13.1171,26.6026,989,0.00318706,0.206424,0.017438,626.428
0.799412,-1.35011,1867.45,-0.0004212,1.54734,0.030777,0.57917,0.461565,476.824,20.2696,0.825683,0.185417,13.2578,26.9652,986,-0.00310167,0.209619,0.0175798,635.323
0.805922,-1.35309,1875.68,-0.000982104,1.52494,0.0306732,0.567872,0.452537,476.297,20.6014,0.821213,0.185518,13.3647,27.15,986,-0.00130908,0.213742,0.0177874,644.342
0.812526,-1.35704,1886.57,-0.000363841,1.51159,0.0303465,0.543349,0.461987,478.686,19.7066,0.826321,0.185458,13.4741,27.1966,985,0.0095286,0.21884,0.0184591,653.511
0.819276,-1.36109,1897.84,0.000190481,1.51498,0.0303356,0.536566,0.469154,485.503,19.0995,0.831495,0.185314,13.6053,27.17,984,0.00224063,0.219044,0.0182835,662.91
0.826152,-1.36419,1906.48,0.000252525,1.46511,0.0299424,0.549358,0.451945,484.274,19.5514,0.828121,0.185404,13.6964,27.0752,980,0.00673217,0.226203,0.0187815,672.513
0.833082,-1.36788,1916.81,-0.000951412,1.43458,0.029684,0.55166,0.443449,486.819,18.9351,0.831388,0.18545,13.759,27.2314,979,-0.00209145,0.226735,0.0194801,682.213
0.840061,-1.37152,1927,-2.98427e-05,1.48285,0.0301513,0.564949,0.463656,487.657,17.6906,0.836697,0.18559,13.8355,27.3372,978,0.00186163,0.228688,0.0198326,692.008
0.847052,-1.37496,1936.66,1.14057e-05,1.5451,0.0308917,0.547973,0.481039,488.275,18.7701,0.832729,0.185656,13.9223,27.4821,975,0.000130969,0.233996,0.0201761,701.846
0.854131,-1.37834,1946.15,-0.000122021,1.49183,0.0304764,0.543167,0.461855,491.267,17.0334,0.83631,0.185554,14.0286,27.5144,974,-0.00463486,0.236397,0.0208824,711.833
0.8613,-1.38157,1955.24,-0.000272028,1.55121,0.030823,0.520588,0.498134,491.954,16.8589,0.837328,0.185646,14.137,28.0119,974,-0.00185018,0.241984,0.0212501,721.97
0.86862,-1.3842,1962.68,-0.000542841,1.55072,0.0308702,0.51674,0.499353,494.17,16.6194,0.840124,0.185647,14.226,28.0228,968,0.000853655,0.239862,0.0209111,732.345
0.876063,-1.38757,1972.25,0.000200862,1.54301,0.0307459,0.523717,0.503747,495.185,15.9774,0.840443,0.185743,14.3261,28.4411,967,0.00446624,0.243439,0.0215253,742.913
0.883577,-1.39003,1979.23,-0.000270942,1.55124,0.0309611,0.522868,0.503321,496.433,16.1817,0.840878,0.185778,14.3524,29.1242,967,-0.00334019,0.246049,0.0216772,753.608
0.891161,-1.39272,1986.84,-0.000307076,1.58164,0.0310388,0.500747,0.530343,497.978,15.7678,0.84323,0.185848,14.4014,29.2725,967,0.00134677,0.248028,0.021676,764.423
0.898895,-1.39567,1995.27,-0.00130313,1.59342,0.0312469,0.513895,0.533604,498.23,15.585,0.842575,0.185915,14.436,29.5289,966,-0.00296113,0.248472,0.0222585,775.471
0.90669,-1.39803,2002.03,-0.000458498,1.54529,0.030728,0.513081,0.524444,500.674,15.1307,0.844222,0.185926,14.4869,29.416,964,-0.00140802,0.249931,0.0220614,786.63
0.914552,-1.40109,2010.78,-0.000200523,1.52076,0.0306397,0.51755,0.511635,501.232,15.058,0.846618,0.185877,14.5576,29.2778,964,-0.00418375,0.251198,0.0224011,797.906
0.922466,-1.40364,2018.07,0.000185693,1.60186,0.0313253,0.494592,0.550743,500.36,14.6452,0.845377,0.185986,14.6249,29.4962,963,0.00144454,0.255415,0.0234262,809.279
0.930529,-1.40634,2025.83,-0.000102651,1.5805,0.0311458,0.503672,0.546368,502.327,13.8537,0.851497,0.185958,14.6636,29.8826,962,-0.00210376,0.258341,0.0232366,820.887
0.938667,-1.40896,2033.37,0.000435847,1.63843,0.0315744,0.49919,0.579689,502.182,14.1664,0.849661,0.18609,14.7168,30.2302,961,0.00285172,0.261312,0.0234452,832.626
0.946898,-1.41179,2041.54,3.41758e-05,1.6372,0.0314892,0.498574,0.588813,505.823,13.2529,0.852829,0.186136,14.7772,30.5011,957,-0.00611746,0.25714,0.0239624,844.519
0.955213,-1.41393,2047.73,-9.43539e-05,1.64782,0.0318098,0.494462,0.584279,507.384,12.7133,0.854992,0.185978,14.8535,30.3703,956,0.00703369,0.263444,0.024404,856.56
0.963626,-1.41635,2054.69,0.00117392,1.60214,0.0312673,0.471627,0.579167,507.872,12.6165,0.855448,0.186009,14.8802,30.4084,953,-0.00306532,0.265562,0.0238651,868.759
0.972222,-1.41842,2060.72,-1.97285e-06,1.65577,0.0319433,0.474039,0.593936,507.361,12.1199,0.859744,0.18601,14.8909,30.4504,951,-0.00236111,0.263381,0.0240261,881.246
0.980942,-1.42085,2067.75,-0.000916388,1.6819,0.0321703,0.475097,0.610278,508.412,11.9286,0.858021,0.185971,14.9392,30.7561,950,-0.00235547,0.271255,0.0249348,893.93
0.989759,-1.4229,2073.71,0.000125383,1.71056,0.03252,0.47863,0.621195,507.398,12.1293,0.856919,0.186082,14.98,30.3525,949,0.00134915,0.265417,0.0252959,906.778
0.99865,-1.42512,2080.22,-0.000551414,1.71855,0.0326429,0.497558,0.626573,508.351,11.6289,0.861811,0.186081,15.0094,30.3932,948,0.000440332,0.271076,0.0249539,919.751
1.00753,-1.42732,2086.63,0.000186467,1.68354,0.0322676,0.496951,0.621999,511.128,10.964,0.866667,0.186161,15.0193,30.4895,948,0.000574542,0.27057,0.0252357,932.731
1.01645,-1.42911,2091.84,-0.0006096,1.70219,0.0323673,0.486405,0.639754,514.157,10.9818,0.865106,0.186191,15.0674,30.9796,947,0.00114099,0.272416,0.0248358,945.785
1.02547,-1.43106,2097.54,0.000611399,1.80727,0.0333364,0.494694,0.686329,512.874,10.6266,0.867266,0.186121,15.1057,31.2694,947,-0.00152092,0.272237,0.0260559,959.01
1.03455,-1.43282,2102.7,0.000184272,1.7677,0.0327115,0.487086,0.695197,511.857,10.1844,0.865148,0.186229,15.1406,31.657,946,-0.00712505,0.267617,0.0258371,972.335
1.04374,-1.43485,2108.66,-0.000215128,1.7727,0.032958,0.487239,0.689282,512.102,10.6279,0.867394,0.186041,15.1501,31.3474,946,-0.00393388,0.275371,0.0264045,985.827
1.05301,-1.43651,2113.53,-0.000563492,1.81205,0.0333579,0.481177,0.708254,513.337,9.80605,0.870565,0.186133,15.1778,31.5719,945,0.00975342,0.277248,0.0255336,999.474
1.0624,-1.43814,2118.31,0.000327729,1.86679,0.0339533,0.489683,0.729126,513.047,9.48707,0.870551,0.186253,15.1964,32.3963,945,-0.00387001,0.273658,0.0266223,1013.31
1.07185,-1.43962,2122.67,-5.09852e-05,1.85961,0.0336855,0.500596,0.747791,513.616,9.61526,0.87241,0.186069,15.2339,32.4394,945,0.00533423,0.276067,0.026899,1027.25
1.08133,-1.4412,2127.35,2.37616e-05,1.89028,0.0340379,0.507387,0.761145,515.302,9.55329,0.878101,0.186123,15.2268,32.4154,941,-0.0129162,0.277412,0.026535,1041.23
1.09082,-1.44272,2131.83,0.0012682,1.93466,0.0342837,0.504644,0.797476,514.065,9.33171,0.87291,0.186131,15.2182,32.7525,937,-0.00183616,0.276458,0.0262846,1055.26
1.10038,-1.44421,2136.21,0.000465086,1.8993,0.0341227,0.508536,0.777963,514.702,8.49577,0.875121,0.186129,15.247,32.6198,937,-0.00203608,0.276865,0.0267099,1069.4
1.10999,-1.44604,2141.61,0.000745527,1.96228,0.0344721,0.497882,0.827428,516.605,8.22708,0.880278,0.18617,15.2986,33.4652,936,0.00231812,0.278002,0.0274575,1083.63
1.11972,-1.44748,2145.89,0.0014212,1.95363,0.0345514,0.507637,0.818721,516.132,8.20771,0.879221,0.186023,15.2985,33.5304,935,-0.00446573,0.281322,0.0274459,1098.06
1.12951,-1.44907,2150.6,-0.000761394,2.0021,0.0349828,0.513574,0.845932,513.781,8.18339,0.878877,0.186202,15.2778,33.6015,934,0.00634882,0.277795,0.0274159,1112.59
1.13935,-1.45058,2155.08,0.000278744,2.00347,0.035185,0.511752,0.838299,518.713,7.75823,0.885198,0.186322,15.2593,33.7187,933,0.00361984,0.279412,0.0274019,1127.2
1.14925,-1.45175,2158.55,0.000152088,2.0721,0.035704,0.510072,0.881171,514.005,7.39489,0.883685,0.186177,15.26,34.2753,932,0.00465297,0.276294,0.0275162,1141.94
1.15925,-1.45312,2162.63,-0.000382794,2.15718,0.0362507,0.517161,0.94077,516.828,7.62589,0.885559,0.186077,15.2845,34.8331,930,0.00129055,0.278618,0.0274031,1156.81
1.16929,-1.45453,2166.81,-0.00113628,2.11396,0.0355616,0.514195,0.957629,512.241,7.50588,0.88197,0.186088,15.3263,34.4455,928,-0.00803649,0.280013,0.0276859,1171.78
1.17943,-1.45582,2170.64,0.000545816,2.07023,0.0354589,0.518763,0.923161,515.062,7.39324,0.883111,0.18615,15.349,33.9499,926,0.000801272,0.284028,0.0281808,1186.89
1.18962,-1.45716,2174.65,0.00117695,2.08974,0.0358832,0.523264,0.91748,516.129,7.29279,0.884049,0.186183,15.3381,33.978,925,0.00110887,0.278804,0.0280509,1202.11
1.19987,-1.45848,2178.58,0.000674695,2.17826,0.0365183,0.533726,0.975101,516.891,6.74462,0.891123,0.186254,15.3169,34.2643,924,0.0015803,0.280691,0.0281467,1217.43
