Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0.455865,-1.55105,9862.09,-0.00722451,2528.53,0.78356,1.68943,6.25669,2528.16,6.26822,0.783652,6.28393e-06,50.1521,53.3949,2976,0.00112522,0.614235,0.0041487,1056.46
0.457859,-1.56446,10032.7,0.00771628,2603.84,0.795587,1.60543,5.1447,2606.13,5.04521,0.796887,6.29659e-06,50.9221,53.3773,2974,-0.00299447,0.632728,0.00352685,1069.19
0.459914,-1.57799,10206.3,0.00915464,2682.5,0.808069,1.49169,3.64238,2685.45,3.83457,0.808922,1.56815e-06,51.7169,54.6516,2973,-0.00480137,0.652922,0.00263958,1082.42
0.462043,-1.59431,10417.9,0.0116873,2768.58,0.821274,1.41109,2.71052,2775.74,2.84688,0.823393,0,52.5616,55.0167,2971,0.0125021,0.674415,0.00202428,1096.25
0.464246,-1.60484,10555.5,0.0138565,2819.8,0.828924,1.35006,2.49569,2822.88,2.47955,0.829972,0,53.0511,54.1876,2968,0.0101276,0.686967,0.00188389,1110.7
0.466518,-1.61654,10709.8,-0.00581416,2878.6,0.837668,1.32816,2.09296,2877.47,2.05495,0.837545,0,53.6107,54.3216,2950,0.00240498,0.702222,0.00158699,1125.7
0.468841,-1.62676,10845.3,-0.00323928,2923.74,0.844311,1.27668,1.81391,2921.76,1.82376,0.843934,0,54.0359,54.2533,2949,-0.00568187,0.712406,0.00140891,1141.15
0.47122,-1.63784,10993.1,-0.00930885,2976.6,0.852004,1.21095,1.54151,2973.62,1.54941,0.851293,0,54.5283,54.7727,2948,0.00273237,0.726325,0.00119636,1157.06
0.473664,-1.64843,11135.6,0.0131997,3021.45,0.858422,1.22272,1.49186,3013.93,1.41408,0.856564,0,54.939,54.1741,2946,-0.00762312,0.736405,0.00116726,1173.52
0.476143,-1.65889,11276.8,0.00616511,3066.16,0.864835,1.14238,1.23484,3064.46,1.23026,0.86446,0,55.3495,54.4732,2945,-0.0136589,0.74764,0.00100359,1190.33
0.478689,-1.66924,11417.9,-0.00116052,3108.95,0.870889,1.12626,1.12257,3104.37,1.07516,0.869695,0,55.7369,53.7087,2943,0.0125501,0.758215,0.000893271,1207.69
0.481285,-1.67924,11554.7,0.00495284,3149.34,0.876586,1.04272,0.941602,3152.07,0.93011,0.877555,0,56.1015,55.5585,2942,0.0095863,0.768278,0.000761448,1225.51
0.483964,-1.68966,11698.3,-0.000937965,3191.33,0.882447,1.03949,0.835105,3184.9,0.810377,0.880794,0,56.4766,56.286,2942,-0.00296731,0.778828,0.00068124,1244
0.486696,-1.6996,11836.2,-0.00550764,3228.94,0.887653,1.01884,0.770516,3235.45,0.703249,0.889546,0,56.8098,57.7925,2938,-0.00271392,0.788032,0.000625895,1262.97
0.489477,-1.70925,11970.6,0.00984146,3265.54,0.892695,0.975123,0.695292,3271.22,0.64068,0.894328,0,57.1325,58.8307,2936,-0.0196329,0.796927,0.000554103,1282.4
0.492321,-1.71873,12103.6,0.00192227,3300.65,0.897505,0.932608,0.621145,3295.34,0.621142,0.896192,0,57.4403,59.6113,2934,0.00950158,0.805379,0.000509282,1302.38
0.495237,-1.72882,12245.7,-0.0156865,3335.88,0.902304,0.875413,0.551742,3332.11,0.510919,0.9013,0,57.7475,60.3716,2934,0.0174405,0.814336,0.000460254,1322.98
0.498246,-1.74041,12410.2,0.00406812,3377.49,0.907939,0.833644,0.471121,3379.6,0.450538,0.908659,0,58.1081,60.7885,2934,0.0110907,0.824383,0.00038869,1344.35
0.501349,-1.74775,12514.9,-0.0192222,3403.9,0.911495,0.799774,0.428237,3400.82,0.40736,0.91093,0,58.3357,60.9134,2932,0.00129219,0.831008,0.000346106,1366.53
0.504542,-1.75632,12637.8,0.012124,3431.86,0.915238,0.786363,0.405403,3430.52,0.36851,0.915056,0,58.5752,61.2869,2932,-0.0108819,0.83773,0.000338092,1389.46
0.507808,-1.76756,12799.9,-0.00801577,3469.06,0.920198,0.748036,0.362914,3471.54,0.328284,0.920825,0,58.8927,61.041,2932,-0.00892585,0.846704,0.000298158,1413.02
0.511162,-1.7746,12901.9,0.00789018,3491.98,0.923243,0.718015,0.329938,3492.35,0.305219,0.923472,0,59.0876,63.3852,2932,-0.00678081,0.852466,0.000269224,1437.36
0.514607,-1.78244,13016,0.0128738,3518.39,0.926736,0.701855,0.299547,3516.93,0.276066,0.926486,0,59.3111,63.8737,2930,-0.00766176,0.858869,0.000255036,1462.47
0.518131,-1.79056,13134.8,0.0207618,3543.01,0.929978,0.676986,0.282675,3542.85,0.2517,0.93003,0,59.5186,63.339,2930,-0.00446865,0.864712,0.000233978,1488.26
0.521739,-1.79753,13237.1,-0.00552369,3565.52,0.932936,0.644534,0.253824,3562.93,0.230942,0.932377,0,59.7079,64.856,2930,-0.00583043,0.870199,0.000213119,1514.79
0.525448,-1.8057,13357.4,-0.0193247,3590.62,0.93622,0.614105,0.232922,3586.29,0.213103,0.935128,0,59.9181,65.323,2929,0.00296414,0.876417,0.0001946,1542.17
0.529267,-1.81343,13472.1,-0.0030197,3614.71,0.93936,0.610389,0.216077,3613.4,0.192309,0.939138,0,60.1191,66.3285,2927,0.0159258,0.882417,0.000176246,1570.48
0.533164,-1.82087,13582.7,-0.00874495,3636.99,0.942254,0.605685,0.202771,3637.75,0.177787,0.942672,0,60.3043,66.2558,2927,-0.0111156,0.887939,0.000168549,1599.49
0.537123,-1.82768,13684.3,0.00116206,3657.33,0.944891,0.578003,0.185313,3656.56,0.167537,0.944818,0,60.473,66.7856,2927,0.000206714,0.892841,0.000157416,1629.08
0.541174,-1.83512,13795.8,0.0116874,3678.81,0.947666,0.545894,0.168076,3681.44,0.150208,0.948369,0,60.6506,67.3193,2925,-0.01052,0.897995,0.00013908,1659.48
0.545346,-1.84167,13894.5,0.000803672,3697.88,0.950121,0.542027,0.160151,3698.86,0.140551,0.950521,0,60.8077,68.9583,2923,0.000569133,0.902854,0.000132369,1690.9
0.549605,-1.84819,13992.8,-0.00544311,3716.48,0.952513,0.512663,0.145238,3718.76,0.123705,0.953312,0,60.9608,67.727,2923,0.0169289,0.907186,0.000117348,1723.1
0.553984,-1.85487,14094.1,-0.0094007,3735.48,0.954946,0.499331,0.135433,3731.71,0.119555,0.95408,0,61.1166,66.4525,2922,0.00548873,0.911829,0.000111038,1756.31
0.558472,-1.86118,14190,-0.00776025,3753.37,0.957234,0.463407,0.121846,3750.73,0.106778,0.956728,0,61.263,68.1074,2921,0.00475375,0.916226,9.99645e-05,1790.47
0.563117,-1.86776,14290.4,0.00969394,3771.3,0.959519,0.451335,0.115538,3771.12,0.0957744,0.959627,0,61.4092,67.3951,2919,0.00614721,0.920615,9.40545e-05,1825.95
0.567895,-1.87366,14380.8,-0.00777771,3787.73,0.96161,0.436284,0.106702,3787.2,0.0901996,0.961637,0,61.543,66.8599,2918,0.00162731,0.924616,8.76518e-05,1862.57
0.572805,-1.87919,14465.7,0.00318602,3802.66,0.963504,0.431056,0.0992571,3806.09,0.0799318,0.964435,0,61.6643,66.2476,2918,-0.0074688,0.928391,7.91244e-05,1900.31
0.577818,-1.88551,14563.1,-0.00434529,3819.7,0.965663,0.40139,0.0900469,3816.48,0.0751897,0.964966,0,61.8024,66.1775,2918,-5.78176e-05,0.932529,7.26867e-05,1938.97
0.582996,-1.89073,14643.8,-0.0187972,3833.58,0.967419,0.383593,0.0828719,3835.76,0.0676741,0.968054,0,61.9148,67.0188,2916,-0.00846571,0.935877,6.57738e-05,1979.02
0.588341,-1.89619,14728.4,0.00804983,3847.81,0.969214,0.371652,0.0777551,3847.94,0.0618957,0.969428,0,62.0297,67.0219,2915,-0.00338148,0.939334,6.17032e-05,2020.48
0.593841,-1.90181,14815.7,-0.0128511,3862.64,0.971081,0.348066,0.0698949,3864.43,0.0568806,0.971775,0,62.1492,67.5565,2912,-0.0112122,0.943001,5.47393e-05,2063.26
0.599537,-1.90697,14896.1,-0.000438805,3876.15,0.972779,0.334823,0.0649733,3876.49,0.0506433,0.972859,0,62.2579,67.2354,2910,-0.0180339,0.946401,4.97592e-05,2107.69
0.605418,-1.9119,14973.3,0.000478793,3888.77,0.974362,0.325871,0.061077,3888.62,0.0481571,0.974459,0,62.3592,68.3283,2909,0.00514309,0.949388,4.87804e-05,2153.7
0.611467,-1.91655,15046.2,-0.00292337,3900.57,0.97584,0.318829,0.0579942,3903.93,0.0429994,0.976927,0,62.4538,68.4994,2905,0.00403856,0.952311,4.46212e-05,2201.13
0.617666,-1.92142,15122.6,0.00436755,3912.97,0.977392,0.301008,0.0533273,3911.14,0.0426044,0.977064,0,62.5531,68.4934,2903,-0.0244004,0.955427,4.02289e-05,2249.86
0.624063,-1.92573,15190.5,-0.0190223,3923.7,0.978732,0.279793,0.0478383,3921.87,0.0370148,0.978341,0,62.6389,69.1825,2903,-0.0112805,0.95784,3.60115e-05,2300.27
0.630711,-1.93022,15261.3,0.000964016,3934.86,0.980124,0.265309,0.0438712,3933.35,0.034783,0.979974,0,62.7279,69.592,2903,0.00727486,0.960656,3.26337e-05,2352.77
0.637615,-1.9347,15332.2,-0.00101677,3945.88,0.981496,0.25414,0.0404973,3941.82,0.0322193,0.980508,0,62.8158,69.4781,2903,-0.0005773,0.96331,3.03855e-05,2407.42
0.644769,-1.93865,15394.9,0.00212564,3955.73,0.98272,0.251977,0.0384551,3953.74,0.0288636,0.98242,0,62.8941,69.6275,2903,-0.0013547,0.965785,2.88083e-05,2464.17
0.65211,-1.94261,15457.7,-0.00753374,3965.25,0.983903,0.232947,0.0349143,3963.13,0.0268959,0.983552,0,62.9698,69.8526,2903,0.00587489,0.968006,2.55436e-05,2522.54
0.659733,-1.94653,15520.1,-0.00174122,3974.59,0.985062,0.225775,0.0327428,3970.25,0.0253226,0.984224,0,63.044,69.8097,2901,-0.00549927,0.970362,2.36244e-05,2583.25
0.667609,-1.95002,15575.8,0.00853367,3982.99,0.986103,0.214466,0.0301446,3982.95,0.0211484,0.986231,0,63.1106,69.7756,2897,0.00608841,0.972365,2.21549e-05,2646.11
0.675765,-1.95363,15633.5,0.00481305,3991.66,0.987176,0.196266,0.0270335,3990.21,0.0194048,0.98695,0,63.1793,69.6611,2895,-0.00630038,0.974498,1.91279e-05,2711.32
0.684296,-1.95708,15688.7,-0.00876788,3999.9,0.988195,0.186082,0.0247089,4001.01,0.0167604,0.988582,0,63.2445,70.6956,2894,0.00312293,0.976573,1.70262e-05,2779.65
0.693195,-1.96037,15741.5,-0.00970091,4007.58,0.989144,0.178164,0.0227401,4004.83,0.0162751,0.988504,0,63.3052,70.392,2892,-0.00922905,0.978418,1.57188e-05,2851.05
0.702446,-1.96338,15789.8,0.0027463,4014.53,0.990002,0.165676,0.0206934,4012.86,0.0143273,0.989703,0,63.3601,69.9571,2890,0.00768321,0.9801,1.44731e-05,2925.39
0.71211,-1.96624,15835.9,0.0175168,4021.24,0.990828,0.154584,0.0187353,4021.7,0.0126305,0.990964,0,63.413,69.6285,2889,0.000409303,0.981763,1.26226e-05,3003.17
0.722227,-1.96948,15888,0.00320745,4028.68,0.991746,0.140038,0.016272,4025.65,0.0120393,0.99116,0,63.4717,68.9249,2870,0.00680904,0.983558,1.0871e-05,3084.72
0.732903,-1.97186,15926.4,-0.00613361,4034.15,0.992419,0.137581,0.0156177,4033.81,0.0101202,0.992485,0,63.5148,69.9345,2870,-0.0131883,0.9849,1.04988e-05,3170.9
0.744016,-1.97444,15968.1,-0.00318922,4040.07,0.993146,0.125266,0.0135492,4039.96,0.00901788,0.993292,0,63.5614,69.5871,2868,0.00852286,0.986336,8.89878e-06,3260.72
0.755699,-1.97702,16009.9,-0.00443775,4045.82,0.993854,0.119003,0.0125695,4043.5,0.00852698,0.993504,0,63.6066,70.4398,2858,-0.000440825,0.987737,8.05981e-06,3355.26
0.767932,-1.97927,16046.4,-0.00461024,4050.94,0.994482,0.107198,0.0109557,4049.41,0.00730894,0.994268,0,63.6469,69.8267,2858,-0.00916875,0.989004,6.77125e-06,3454.38
0.780869,-1.98139,16080.7,0.00623717,4055.7,0.995066,0.0995066,0.00997013,4054.33,0.00612533,0.994862,0,63.6843,69.4042,2857,0.00379099,0.990168,6.15321e-06,3559.33
0.794539,-1.98342,16113.6,-0.0164131,4060.21,0.99562,0.0934927,0.00903357,4060.2,0.00518593,0.995729,0,63.7197,70.2633,2853,0.0141339,0.991243,5.45788e-06,3670.33
