Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.0888716,-0.17978,10.2393,0.000492126,1.46377,0.0612082,0.0155213,0.0448516,1.43618,1.43603,1,0.165723,1.7849,2.66601,278,0.00207616,0.0514733,0.00149692,2.06097,0,0,0,nan,nan,nan
0.0944593,-0.192175,11.4233,0.00090989,1.54104,0.0610567,0.0175679,0.0554184,1.48076,1.48072,1,0.16742,1.84348,2.80641,267,0.00580447,0.0529932,0.00158233,2.32604,0,0,0,nan,nan,nan
0.100042,-0.200994,12.3287,0.00180645,1.5353,0.0617435,0.0198827,0.0559592,1.53118,1.53108,1,0.164402,1.8494,2.88241,259,-0.0031497,0.0507658,0.00161351,2.60851,0,0,0,nan,nan,nan
0.105599,-0.213798,13.7873,-0.00432148,1.70697,0.0646377,0.0232573,0.0673084,1.5677,1.56744,1,0.16031,1.88233,3.05738,247,0.000353716,0.0545183,0.00180183,2.90236,0,0,0,nan,nan,nan
0.111023,-0.230422,15.6393,0.00196091,1.67854,0.0631225,0.0252338,0.0731107,1.62402,1.62392,1,0.155129,1.90001,3.10313,242,0.00144734,0.052711,0.00153595,3.20707,0,0,0,nan,nan,nan
0.116498,-0.238768,16.7678,0.00232179,1.64276,0.0636295,0.0294952,0.0706313,1.66545,1.66545,1,0.155497,1.88891,3.16124,236,0.00246298,0.048585,0.00155592,3.53793,0,0,0,nan,nan,nan
0.121812,-0.24916,18.1214,-0.00340824,1.55985,0.0638228,0.0330708,0.0629858,1.68632,1.68629,1,0.157122,1.87575,3.33328,227,-0.000529133,0.0515127,0.00147446,3.87056,0,0,0,nan,nan,nan
0.127059,-0.25975,19.4303,-0.000453125,1.75122,0.0657031,0.0348371,0.0820915,1.74442,1.74447,1,0.147125,1.92886,3.452,219,0.00075,0.0510625,0.00154448,4.21309,0,0,0,nan,nan,nan
0.132391,-0.274639,21.5267,0.00126518,1.83034,0.0679719,0.0388657,0.0857328,1.80313,1.80302,1,0.143598,1.91124,3.51997,213,-0.00544028,0.0515562,0.00143354,4.57555,0,0,0,nan,nan,nan
0.137651,-0.282324,23.0637,-0.00229492,1.89066,0.0669108,0.0503765,0.102486,1.86775,1.8679,1,0.140234,2.00942,3.67187,205,0.00236003,0.0528483,0.00160146,4.95329,0,0,0,nan,nan,nan
0.142455,-0.288998,23.4944,-0.0032417,1.75551,0.0666494,0.0428882,0.0880834,1.91885,1.91861,1,0.148729,1.95754,3.74477,201,0.000923885,0.0505543,0.00144181,5.30835,0,0,0,nan,nan,nan
0.147844,-0.313189,27.3305,0.000558036,1.86647,0.0677849,0.0485258,0.102041,1.98156,1.98169,1,0.14614,2.01065,3.79564,192,-0.00300355,0.0549337,0.00168648,5.71484,0,0,0,nan,nan,nan
0.153101,-0.319021,28.1288,0.000215175,2.12106,0.0724146,0.0486265,0.119209,2.06626,2.06626,1,0.132283,2.05725,4.00388,186,0.00432005,0.0526185,0.00169501,6.1442,0,0,0,nan,nan,nan
0.158539,-0.327962,29.5362,0.000849895,2.34401,0.0760983,0.0502989,0.136586,2.10059,2.10103,1,0.121862,2.0717,4.14909,182,0.00258237,0.0513206,0.00139656,6.5963,0,0,0,nan,nan,nan
0.164077,-0.341764,32.3767,0.00911458,2.14935,0.0736328,0.0666342,0.124923,2.18767,2.18757,1,0.13125,2.0714,4.20573,180,-0.00118815,0.0542806,0.00147472,7.0691,0,0,0,nan,nan,nan
0.169056,-0.353157,34.3223,-0.00138712,2.37063,0.0762915,0.0684217,0.148873,2.25306,2.25296,1,0.127934,2.13689,4.36901,178,0.000430485,0.0547034,0.00171758,7.51259,0,0,0,nan,nan,nan
0.174118,-0.365194,36.5651,-0.00169979,2.24555,0.0752811,0.0734688,0.138379,2.33877,2.3388,1,0.131015,2.08456,4.39418,175,-0.00272947,0.0515985,0.00157214,7.97814,0,0,0,nan,nan,nan
0.17915,-0.384831,40.1276,-0.00183919,2.25029,0.0747559,0.0711016,0.146841,2.41348,2.41303,1,0.135417,2.13361,4.61806,173,6.51042e-05,0.0516927,0.00148003,8.45647,0,0,0,nan,nan,nan
0.184413,-0.392669,41.9844,0.00291733,2.53188,0.0781744,0.0854324,0.178401,2.49844,2.49868,1,0.117748,2.17467,4.62889,169,-0.000296677,0.0577532,0.00183659,8.98279,0,0,0,nan,nan,nan
0.189355,-0.402888,43.9789,-0.000890032,2.65539,0.0812566,0.0869627,0.18275,2.55041,2.55061,1,0.119726,2.1967,4.66449,167,-0.00143394,0.0557588,0.00167114,9.48743,0,0,0,nan,nan,nan
0.194385,-0.413242,45.9726,-0.00398831,2.91075,0.0864791,0.0852341,0.193649,2.64136,2.64132,1,0.120667,2.23729,5.02701,163,0.0006401,0.0532924,0.00201234,10.0141,0,0,0,nan,nan,nan
0.1996,-0.424565,48.5238,0.00688397,3.01684,0.0857454,0.0947613,0.226479,2.73914,2.73918,1,0.112321,2.24795,5.14815,160,0.000576332,0.057345,0.0019168,10.5737,0,0,0,nan,nan,nan
0.20468,-0.437177,51.2058,0.00437435,2.80575,0.0841458,0.0954391,0.203276,2.853,2.85278,1,0.113378,2.23734,5.20371,158,0.00255036,0.0595622,0.00210793,11.1336,0,0,0,nan,nan,nan
0.209869,-0.452574,54.8536,-0.00225298,2.77156,0.0845598,0.10654,0.197501,3.00115,3.00152,1,0.111126,2.2484,5.57842,155,0.000405213,0.0568756,0.00161239,11.7224,0,0,0,nan,nan,nan
