Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.411672,-1.20435,377.567,0.00669643,69.8096,0.473661,1.05892,5.09438,70.836,13.6257,0.628286,0.0125,7.93644,12.8724,25,0.00446429,0.231585,0.0262949,51.3742,0.0605714,0.0497143,0.261429,6.86914,5.35543,44.9857
0.414805,-1.22496,391.393,-0.0161791,73.5709,0.480607,1.24927,5.98945,73.8897,12.716,0.605674,0.0137411,8.10718,12.9697,25,0.00243794,0.245678,0.032207,52.3483,0.0659574,0.0510638,0.277305,7.59433,5.74113,47.8383
0.417712,-1.2508,410.311,0.00356158,87.4488,0.526654,1.70929,6.86859,81.011,11.6835,0.566544,0.0142463,8.81248,13.5272,24,0.0415901,0.272403,0.0367663,53.2679,0.0639706,0.04375,0.325735,7.51507,4.94081,56.8717
0.420215,-1.28615,432.114,-0.0240648,83.1428,0.50844,1.52571,7.12852,89.1292,10.3062,0.517883,0.0123175,8.61028,12.9229,24,0.00387774,0.278285,0.0383436,54.0772,0.0624088,0.0441606,0.375547,7.11825,4.73832,66.9664
0.42288,-1.2884,434.64,-0.021732,92.1317,0.552322,1.73202,5.93577,88.1103,10.361,0.524883,0.00924296,9.12924,13.2861,24,-0.0451144,0.317892,0.0365499,54.9625,0.0624413,0.0577465,0.35493,7.39437,6.56197,63.793
0.425397,-1.31981,454.603,-0.0284796,101.091,0.588542,1.56971,5.28217,104.781,8.86099,0.439243,0.00531915,9.57516,12.5321,23,0.000443262,0.355607,0.0373601,55.8005,0.0723404,0.0420804,0.446336,8.58251,4.87139,82.4657
0.428057,-1.33493,463.602,-0.0711496,103.859,0.597377,1.35563,5.35199,105.53,7.90095,0.43619,0.00714286,9.7771,12.7806,23,-0.00652902,0.359096,0.0365936,56.707,0.0561905,0.0395238,0.468095,6.79714,4.59143,86.241
0.430936,-1.35259,475.991,-0.0210668,105.102,0.592295,1.41902,6.59082,111.414,7.50897,0.41977,0.00948276,9.80426,12.1498,23,-0.031681,0.362392,0.0476429,57.6991,0.0570115,0.0367816,0.486437,6.98253,4.46207,92.4602
0.43377,-1.41439,521.097,-0.0525968,123.506,0.654489,1.68723,6.00609,125.437,5.50516,0.348826,0.00616197,10.6078,11.8578,23,0.0772447,0.441791,0.0438065,58.6881,0.042723,0.0375587,0.570892,5.2892,4.4662,110.177
0.436386,-1.3924,505.596,-0.04416,122.993,0.657857,1.7654,5.32518,123.138,5.83499,0.377778,0.0035461,10.6401,13.1507,23,0.00792332,0.473681,0.0413129,59.643,0.0368794,0.03026,0.555083,4.60189,3.65201,109.049
0.438959,-1.43674,537.461,-0.104655,136.055,0.706977,1.73807,3.55644,131.036,5.04676,0.335648,0.00217014,11.4156,12.6736,23,-0.0641276,0.504232,0.0313491,60.5679,0.0421296,0.0240741,0.598148,5.12917,2.83333,118.027
0.441567,-1.46282,555.981,-0.0275323,138.714,0.709213,1.59482,4.39383,139.971,4.47517,0.3,0.00301724,11.4501,12.4067,23,-0.0838362,0.516272,0.0386167,61.5349,0.0344828,0.0289655,0.636552,4.5869,3.5269,127.382
0.444306,-1.48254,569.739,-0.0336207,146.354,0.734914,1.39521,3.59377,142.391,3.74,0.294483,0.00172414,11.8378,11.8787,23,0.0140086,0.544397,0.0355315,62.5684,0.0303448,0.0186207,0.656552,3.54276,2.31034,132.798
0.447252,-1.48554,573.807,0.0328975,146.331,0.727838,1.77141,4.79237,151.602,4.08707,0.265986,0.0042517,11.7743,11.5577,23,-0.03598,0.534173,0.0438176,63.6945,0.014966,0.014966,0.704082,2.02041,1.86735,143.627
0.449885,-1.51667,594.799,0.0886458,153.306,0.755833,1.19982,3.17517,156.979,2.96733,0.246667,0.00208333,12.1307,11.28,23,-0.02625,0.572187,0.0335902,64.7033,0.026,0.00933333,0.718,3.45067,1.10467,149.457
0.453102,-1.54566,617.531,0.0475345,164.346,0.790026,1.2179,2.06869,159.286,3.0539,0.23961,0.000811688,12.6621,11.3721,23,0.00994318,0.623275,0.0253829,65.9602,0.0233766,0.00974026,0.727273,2.89416,1.13312,152.205
0.456318,-1.56122,631.221,-0.00909002,165.766,0.78297,1.508,4.02827,163.719,2.03962,0.218868,0.00196541,12.6223,10.8995,23,-0.0212756,0.604216,0.0473532,67.2405,0.0226415,0.00566038,0.75283,2.99245,0.755975,157.931
0.459229,-1.59863,660.117,0.0208499,177.373,0.821606,1.2403,2.09567,172.16,1.51019,0.197452,0.000398089,13.183,10.826,23,-0.0278165,0.676801,0.022406,68.4116,0.0171975,0.011465,0.773885,2.31911,1.48153,166.849
0.462459,-1.57892,644.077,0.00593354,174.941,0.815269,1.25644,2.21397,177.38,1.41266,0.178481,0.00158228,13.0686,10.6954,23,0.116396,0.66337,0.028299,69.7412,0.0107595,0.00506329,0.805696,1.44304,0.627848,173.896
0.465691,-1.62667,682.283,0.00583333,186.124,0.844583,1.06159,1.63633,176.668,1.36933,0.184,0.000416667,13.5411,11.5333,22,-0.113385,0.728594,0.0146398,71.0552,0.016,0.00933333,0.790667,2.1,1.26533,171.933
0.469231,-1.62841,685.142,0.140263,187.76,0.846906,1.38666,1.94472,180.972,1.38742,0.176821,0.00124172,13.5831,11.3219,22,-0.0132968,0.721699,0.0239256,72.5372,0.00662252,0.000662252,0.815894,0.961589,0.0688742,178.554
0.472352,-1.64264,696.142,-0.0778226,188.085,0.850706,1.20136,1.33093,188.939,1.17613,0.150968,0,13.6113,11.4568,22,0.0787298,0.719153,0.0184679,73.846,0.00387097,0.00322581,0.841935,0.472258,0.379355,186.912
0.475728,-1.63458,689.046,0.0107359,187.707,0.849446,1.14407,1.42146,189.959,1.03484,0.143226,0.000403226,13.6049,11.5317,21,-0.0791331,0.720161,0.0160002,75.2732,0.00322581,0.00451613,0.849032,0.495484,0.635484,187.793
0.479212,-1.69698,741.123,0.022127,203.919,0.888054,0.898667,0.971284,197.883,0.74,0.124516,0.000403226,14.2114,11.8564,21,-0.0683468,0.79002,0.0126129,76.7387,0.00258065,0.00193548,0.870968,0.341935,0.283871,196.517
0.483172,-1.68123,727.832,0.0880275,200.473,0.882016,0.989741,0.636585,196.188,0.926752,0.13121,0,14.1123,11.4711,21,0.00796178,0.780553,0.00785944,78.4666,0.00254777,0.00127389,0.864968,0.273885,0.194904,194.792
0.486976,-1.69355,738.084,-0.0435059,203.644,0.8896,0.911341,0.510671,203.627,0.484375,0.111875,0,14.2336,11.6836,21,0.0265625,0.786328,0.00727173,80.1116,0.001875,0.000625,0.885625,0.259375,0.099375,202.784
0.490972,-1.71995,761.073,0.0313001,208.491,0.899289,0.907531,0.715959,207.89,0.385897,0.0987179,0,14.3886,11.033,21,0.0411158,0.803335,0.0126861,81.8517,0.000641026,0,0.900641,0.103205,0,207.401
0.495009,-1.73054,769.846,0.0265625,211.061,0.905796,0.779433,0.505612,209.261,0.342581,0.100645,0,14.4927,11.0697,21,0.0609375,0.809829,0.00726077,83.6369,0.00258065,0,0.896774,0.433548,0,208.485
0.499401,-1.73386,773.25,0.0389093,209.106,0.900429,0.908037,0.773432,208.619,0.43268,0.104575,0.000408497,14.4167,11.2841,20,0.0729677,0.80816,0.0094097,85.5903,0,0.00196078,0.893464,0,0.282353,207.904
